1.9909,2.349,1.7405,2.4111,1.6289,1.3945,1.0251,1.3603,1.3099,1.2701,1.312,0.768,0.58297,1.1072,0.48562,1.4067,0.57355,0.6944,1.4121,1.2066,1.2075,1.1771,0.78636,1.0601,1.1491,0.88062,1.1647,1.2361,1.1242,1.3039,0.86454,0.5882,0.69009,1.1976,1.0363,0.34692,0.73136,1.153,1.1144,0.73384
1.6403,1.682,1.1292,0.95328,1.6156,1.0583,1.0477,1.2412,0.90062,0.72539,1.4067,0.56521,0.57297,1.0972,0.78646,1.3825,0.65218,1.3493,0.56872,0.69942,0.6524,0.79168,0.99462,0.60224,1.1542,0.99157,1.1595,0.89497,0.6478,1.2664,1.2771,1.1767,0.94722,0.67508,1.3169,1.0933,0.98887,0.70128,0.81006,1.4639
1.4783,1.4441,1.1682,0.93985,1.4967,0.65842,0.6015,1.5499,0.96293,1.1409,1.1662,0.70198,1.1485,1.4415,1.2808,1.1342,1.4291,1.0827,0.56432,1.1215,0.90446,1.1398,0.54326,0.48386,1.2618,1.14,0.89235,1.3574,0.94365,1.3738,0.63956,0.73279,1.1399,1.2875,0.91383,1.1697,0.91547,0.65912,0.62421,0.7173
1.7889,1.1652,1.5254,1.2396,1.749,1.5114,1.3634,1.3027,1.0603,1.0766,1.0286,1.3542,0.82163,0.88911,0.77937,1.1515,1.4152,0.74918,1.055,1.1225,0.81979,0.41747,1.3046,1.2148,0.4694,0.97894,0.55524,1.3105,1.2681,0.53348,0.7259,1.3933,0.84663,0.78992,0.7856,0.88524,0.73115,1.4298,0.69102,1.461
1.7503,1.5859,1.9757,1.5776,1.7416,1.68,1.0282,1.3105,0.78049,1.1487,0.92371,1.0909,0.86879,0.94394,0.63178,0.44625,1.0895,0.65425,0.5436,1.0013,1.214,1.3599,0.75788,1.3212,1.1483,1.2897,0.7607,1.0019,0.72887,0.73227,1.1429,0.47714,0.86849,1.1639,0.95189,0.44958,0.89717,0.49128,0.64111,1.0657
1.2363,1.2702,1.4959,1.3503,1.8077,1.3508,1.4293,1.2918,1.1369,1.3442,0.99706,0.4445,0.5273,0.95072,0.70833,0.68707,1.2768,0.77249,1.3168,0.63091,1.3331,0.54074,0.60967,0.66002,0.51669,0.76238,0.75703,0.38343,0.72364,1.2836,0.79942,0.97793,0.82219,1.4229,0.45709,0.82761,0.47404,0.4441,0.87952,1.1866
1.5114,1.5759,2.3447,1.2925,1.1636,1.5551,0.7524,0.82911,1.09,0.9799,0.57695,0.92361,1.228,1.0659,0.53454,1.0617,1.002,0.8537,0.90264,0.81195,0.83544,1.11,1.2466,1.1461,0.56119,1.2302,0.41798,0.66945,0.40274,1.2513,0.51305,1.2654,0.63805,0.50396,1.1419,0.92575,0.73072,0.43841,1.0723,0.88004
1.4368,1.7281,1.5875,1.2746,1.3933,0.90588,1.2854,1.4681,1.5092,1.2044,1.2139,1.0243,0.63466,1.3944,1.1904,1.3644,1.3072,0.57444,0.47887,1.2537,1.2354,0.87723,0.89201,0.69853,0.80724,1.3816,0.58666,1.1604,0.95827,0.51998,0.97347,1.2595,0.43024,0.97945,0.70775,0.80788,0.55855,0.68154,0.70055,0.81324
1.6547,1.908,1.8238,1.5301,1.5024,0.67751,1.3644,1.3044,1.4701,0.81533,0.84619,1.0382,1.5056,0.98568,0.56565,1.3608,0.99138,0.5781,0.8512,1.1401,1.0164,0.64639,1.1362,1.0488,0.79563,0.77172,0.9218,1.2664,0.84942,0.42422,1.2634,0.4823,0.91829,0.95034,1.1398,1.2359,0.48985,1.0941,0.87185,0.83678
1.649,1.7628,1.5812,1.025,1.1202,0.86929,1.2644,1.4839,1.5828,1.4497,0.79667,0.58802,1.11,0.68348,1.2853,0.5332,1.2667,0.45286,1.3093,1.1594,1.2373,1.2306,0.93762,1.2934,0.63297,1.1917,0.60776,0.8926,0.673,1.0249,0.60331,1.2142,1.3376,0.51066,0.77519,1.3256,0.65655,0.67616,1.3627,0.96163
1.2349,1.3464,1.3482,1.4052,1.1906,1.3505,0.91627,1.2742,0.9195,1.566,1.5436,0.62212,1.2331,1.4236,1.059,1.4279,0.66326,0.71342,0.71649,0.77875,1.2669,1.1749,0.9123,1.2545,0.88741,1.233,0.68384,0.49012,0.5972,0.9191,1.2579,0.77518,0.7579,0.58754,0.44898,1.2616,0.81632,0.68723,0.5456,0.95257
1.0897,1.8082,2.0139,1.3091,0.85022,1.6131,0.94474,0.68494,0.81794,1.3682,1.2643,1.2274,0.71657,0.49252,1.3074,0.90426,0.59913,1.3324,0.49147,1.0417,1.2218,1.2074,1.3533,1.0585,0.99049,1.3159,1.2186,0.45413,1.2955,0.43139,1.0923,0.83597,1.0534,0.96682,0.66179,0.51492,0.46056,1.2425,0.50924,1.1115
1.3235,1.6383,2.0846,1.2324,0.95298,1.5545,0.88828,0.78198,1.0816,1.5548,1.4904,0.79432,0.91005,0.62064,1.2046,0.74511,1.0014,0.4089,0.85577,1.2835,1.4083,0.76446,1.2327,0.49804,1.1836,0.57793,1.122,0.50097,1.4116,1.1707,1.2185,1.0799,1.2123,0.99572,0.6302,1.2807,1.359,1.2969,0.922,1.2871
1.1854,1.7286,1.6697,1.8413,0.86291,1.3694,0.93626,0.9924,1.3485,1.3907,1.4774,1.1259,0.50576,1.0512,0.81638,1.0674,0.53192,1.1684,1.3638,1.4753,1.0654,1.0786,1.4138,1.4344,0.93991,0.86206,1.1465,1.2394,1.3778,0.68919,1.1097,1.3261,1.1413,0.87919,1.2727,0.9784,0.89337,1.2972,0.52953,0.70791
1.5123,2.0537,1.3766,1.4591,1.2248,0.88487,1.1456,0.83805,0.97251,1.5074,0.89685,0.85932,1.2644,0.90952,1.4301,0.91451,0.74478,0.78051,0.61948,0.67502,1.3247,0.91204,0.57895,1.4073,0.73832,0.85169,0.58068,1.2242,0.67636,0.96103,0.47608,1.2746,1.2726,1.0685,1.4102,0.4891,0.7406,1.3722,1.2929,1.4964
1.4636,1.7786,1.7723,1.8537,1.3154,1.2469,1.423,1.1768,1.5338,0.98903,1.1802,1.3728,0.90408,0.64067,0.50003,0.54297,0.87509,0.71673,0.50383,0.72121,0.48351,0.46266,0.91998,0.60888,1.4105,1.096,0.96303,1.1991,1.3682,0.86049,1.1114,0.44061,0.40449,1.3794,0.75792,0.52385,0.72549,0.57728,0.79465,0.59802
1.4448,1.4983,1.3598,1.5639,1.0483,0.81581,1.0881,1.035,0.8326,1.0925,0.72982,1.3708,1.1377,1.3946,1.1214,1.258,1.0959,1.408,0.94326,0.8682,0.50913,1.0456,1.0513,0.99241,0.78472,1.0385,0.93202,1.4149,0.78722,1.0726,0.79981,0.88833,0.80603,1.0625,1.119,0.44072,1.2713,1.119,1.0306,1.4229
2.0779,1.8858,1.3819,1.7791,1.1156,1.0552,1.0665,0.73177,0.7474,1.4644,0.89538,1.3889,0.92467,1.0551,1.1202,1.1611,0.6923,0.74417,1.3793,0.8187,1.1977,1.1997,1.3051,1.5414,1.5844,1.3787,1.3406,1.3512,1.054,1.3708,0.5983,1.3612,0.48576,0.94979,0.83362,0.77709,0.80189,0.9669,1.364,0.65662
1.6695,1.853,1.6088,1.2211,1.6938,1.3312,0.87788,0.99491,1.1376,0.75883,1.0074,0.96738,0.8324,0.70036,1.3467,1.3868,0.94786,1.3134,0.96296,0.89145,0.57256,0.59201,0.94063,1.0263,1.2409,1.3024,1.4654,0.55409,1.3615,1.1849,0.8553,1.086,0.61107,0.81738,0.54142,1.2599,0.50609,1.003,0.96746,1.2653
1.5076,1.6354,1.8756,1.9178,1.8026,1.0536,1.2081,1.4731,1.0031,1.5545,0.74998,1.5417,1.1837,0.9804,0.59838,1.2143,1.2727,1.1487,1.0169,0.48263,1.0815,0.67843,0.88735,1.1262,0.67714,0.67396,0.97285,1.2859,0.5235,1.0307,1.0464,0.84578,1.2102,0.39779,0.44052,0.88445,1.0197,1.2511,1.4882,1.1863
1.322,2.0624,2.1465,1.1178,1.887,0.96262,1.1038,0.95801,1.5848,0.80655,1.311,0.92594,0.80727,0.54801,0.7029,0.73886,1.1067,1.404,1.2584,0.70198,1.1163,0.87644,1.0743,0.99865,1.4573,1.4763,0.8454,0.46397,0.92309,1.0305,0.52759,0.71558,1.0293,0.90631,1.0162,1.0639,0.66781,1.0502,1.1952,0.84576
1.8496,1.6191,1.1604,1.1192,1.5131,1.5928,0.86037,1.252,0.8189,1.0243,1.106,0.82225,1.2477,1.0783,0.60134,1.4496,0.50919,0.62466,1.34,1.1437,1.2342,1.3284,1.3281,0.77365,0.6378,0.50432,1.0278,0.68753,0.70928,1.2073,1.2647,0.87893,1.0909,0.92125,1.3556,0.4915,0.85498,0.63867,0.84649,0.85984
1.3063,1.9169,1.7063,1.0718,0.87525,0.95581,1.201,0.99036,1.3072,1.5741,0.67824,1.2089,0.63495,1.2549,1.0201,1.083,1.3048,1.4161,0.86142,0.70098,1.437,0.63816,1.3844,1.369,1.0285,0.53736,0.98683,0.60059,1.4269,1.3364,0.5105,1.4046,1.1714,1.1405,1.0622,0.45088,0.47029,1.1952,1.2721,1.091
1.7657,1.961,1.3086,1.633,0.93706,1.0665,1.472,1.3804,1.3945,1.5783,1.4996,1.062,0.89317,1.411,1.321,1.0994,0.99318,0.73043,0.49141,0.6823,0.96341,1.1763,0.77215,1.0514,1.2538,1.4197,0.99579,0.89722,0.98753,1.1118,0.60783,0.85061,1.2684,1.1148,0.47164,1.1441,0.61707,1.3461,0.94812,1.4719
1.9003,2.0462,2.6578,2.127,1.6124,1.7757,0.90441,1.5733,1.5203,0.60782,0.96074,0.54418,1.1852,0.70524,0.92235,1.044,1.3195,0.68432,1.0903,1.1677,1.0198,1.3011,1.1146,0.70216,1.1927,0.94518,1.5306,1.0471,1.2789,0.43907,0.67859,0.81924,1.0611,1.0864,0.59393,0.67468,0.43737,0.46477,1.3758,0.83579
1.5449,2.1395,1.8872,1.5921,1.7063,0.99441,0.71116,1.2615,1.1582,0.84168,1.6236,1.1055,1.1167,1.1536,0.62864,1.3968,0.8765,0.93711,0.83919,0.78043,0.9073,1.3272,0.55972,1.4366,1.0309,1.1371,1.3867,1.3016,0.73534,0.57999,0.50052,0.45497,0.54021,1.1237,0.75398,0.71117,1.3119,0.55228,0.53958,1.0636
1.8842,1.492,1.8685,1.733,1.3188,1.4663,1.2675,1.0471,1.0546,1.4173,1.4622,0.75572,0.88004,1.3021,0.86581,0.65031,0.647,1.0371,1.3797,0.66313,0.53852,0.52649,1.1609,0.95105,1.2346,1.1792,0.77852,1.2207,1.4213,0.44393,1.0162,0.60232,1.1171,0.65118,0.48251,1.0748,1.1309,0.91196,0.68002,1.4485
1.2682,1.5169,1.317,0.97631,0.79611,1.1686,0.81412,1.1436,0.83559,1.0321,0.61202,1.1587,1.5273,0.81527,1.2573,1.0857,0.60238,0.57585,1.1217,0.74227,1.3577,1.2712,0.43909,0.87994,1.3605,1.0207,0.58103,1.3182,1.0951,1.3497,0.83839,1.2582,1.3765,0.98824,0.87919,0.4775,1.1198,0.73626,1.0087,1.4206
1.4823,1.3671,1.7399,1.1935,1.4092,0.82606,0.64696,1.3224,0.60971,0.94457,1.3282,0.79981,1.2642,0.45521,0.92457,1.1378,0.64997,0.49954,0.60469,1.1958,1.3076,1.3084,0.40594,0.53531,0.74716,0.60747,0.51366,1.2463,1.1635,0.86212,1.0046,1.0083,0.46545,0.57807,0.87208,0.68016,0.49111,0.90209,0.74862,0.84359
1.8236,1.4118,1.1698,1.3962,0.76811,0.95946,0.62073,0.88857,0.91277,1.3669,1.0407,1.1512,1.0965,0.96879,0.94068,0.63933,1.4088,0.94969,0.99534,0.81952,1.0517,0.97201,0.54614,1.2156,1.1783,0.98867,0.46697,1.2876,0.95686,1.2271,0.51988,0.98083,1.3424,0.69887,0.56759,0.42836,1.2212,0.76773,1.3864,1.5298
1.5785,1.691,2.4458,2.2997,1.4425,1.6427,1.0199,0.6666,0.8146,0.71306,0.92387,0.80378,0.54252,1.0019,1.0435,0.74433,0.74058,0.95224,1.401,1.1904,0.89219,1.1743,1.5253,1.4668,1.594,0.70969,0.52658,0.54521,0.64918,0.4634,0.87401,0.5324,1.2057,0.57793,0.38523,1.3097,1.1935,1.2307,1.3593,1.0854
1.8118,1.7035,1.3602,1.4552,1.0772,0.73283,1.2995,0.80316,1.0386,0.54286,1.3201,1.3722,1.4347,0.68049,1.278,1.389,0.44149,0.58727,1.2769,1.278,0.79472,0.52851,1.033,0.88426,0.62058,1.3511,0.44687,0.8377,0.4101,1.154,1.0895,0.54722,0.61885,1.1575,1.4278,1.4197,1.1166,0.54894,1.3925,0.75716
1.0832,1.2688,1.6288,0.92236,0.74406,0.62402,0.87927,1.3116,0.95627,1.3828,1.4902,1.3352,0.6407,0.87981,1.4021,0.70924,0.58129,0.99158,0.55836,0.80219,1.3644,1.1694,1.0241,1.3839,1.1806,0.70463,1.1219,0.94162,0.40406,0.5542,0.43463,0.75933,1.1935,1.0808,0.60052,0.8933,0.47401,1.0079,0.60069,0.90991
1.8302,1.9725,2.0329,1.6607,1.1866,1.5021,0.96518,1.0744,0.86125,1.2177,0.84518,0.89062,1.5113,0.60668,1.2902,1.0758,1.3898,1.3901,0.43255,0.72862,1.1462,1.188,1.2712,1.0653,0.49583,1.3161,1.3933,1.3752,0.78214,1.2007,1.2011,0.45643,0.56544,0.82235,1.0067,1.2947,1.3003,0.57539,0.77704,1.4772
1.1464,1.6809,1.3335,1.6637,1.4931,0.89836,1.3292,1.3766,0.63149,0.74979,0.90807,1.4069,0.61076,0.73936,0.94532,0.6706,0.73881,0.63744,1.336,0.91531,0.61103,0.89863,0.63826,1.1172,0.56239,0.96971,0.60954,0.85092,1.2064,1.411,1.1725,0.75018,0.76397,1.1674,1.1832,0.48798,0.74653,0.76122,1.5131,1.5426
1.4634,1.1672,1.5225,1.3978,1.3218,0.92391,1.4547,1.3634,0.87039,1.0733,0.5827,1.5312,1.2564,1.3494,1.3979,0.45363,0.88969,0.9906,1.3041,1.3122,0.72441,0.51042,0.48913,0.52001,0.66263,1.4286,1.1331,1.2382,0.92209,1.014,1.1054,0.94958,0.65821,1.1318,0.90079,0.9546,0.79742,1.242,0.92399,1.3112
1.7179,1.8449,2.2409,2.0495,1.7757,1.7319,0.79701,1.2905,0.85483,1.334,1.2341,1.2739,1.3941,0.72785,1.4511,1.0797,0.94608,0.86297,0.72874,1.4058,0.6805,1.0297,0.97954,1.1368,1.2025,0.81207,0.73504,1.3407,0.59556,0.67115,0.72143,0.65141,1.4097,0.96728,1.3716,1.1862,1.3002,1.4018,1.4541,1.2876
1.5392,1.6807,1.6029,2.2673,1.0813,1.8006,1.2949,0.76651,1.4536,1.0849,1.1789,1.0738,1.3976,0.62794,0.86178,0.64887,1.1467,1.3317,0.72551,0.98622,1.2676,1.0901,1.253,0.83993,0.95616,0.91645,0.88434,0.95588,0.98086,0.77417,0.77548,0.83583,0.87731,1.032,0.4761,0.84092,0.56823,1.2608,0.61841,0.81919
1.3864,1.5974,1.161,0.93053,1.6489,1.1751,0.73776,0.65991,1.2728,0.66236,0.6587,1.303,1.3205,1.0491,1.4378,0.94323,0.592,1.2885,0.93574,0.79615,0.44393,1.3468,0.43273,1.2173,1.2101,1.2157,0.6225,0.4527,0.71128,0.38919,0.42099,1.3776,1.3236,0.40777,0.57343,0.63418,0.81531,1.1278,1.2565,1.4882
1.1526,1.2,1.2666,1.1543,1.6461,1.2134,1.0783,1.0335,0.84205,1.4176,1.1483,0.7642,1.4258,0.6632,1.1029,0.81715,0.6936,1.3381,0.71324,1.1413,1.4284,0.62451,1.1374,0.57797,1.4721,1.2687,1.074,1.4422,1.3423,0.52027,0.43756,1.0065,0.6655,0.66238,0.61384,0.50271,0.54444,1.3502,0.99856,1.1215
1.9504,1.7269,1.3493,1.724,1.4777,1.3405,1.2491,1.0006,0.805,0.70013,1.3303,1.4129,1.0035,1.2858,0.49721,1.0505,1.3436,0.83599,0.9168,0.98738,0.62645,0.49627,0.68772,0.68601,0.73759,0.82252,1.2462,1.0337,0.78295,1.389,0.90422,0.97423,0.4744,1.1382,1.2228,1.0566,1.3746,0.65894,0.88324,1.182
1.7618,1.3503,2.0423,1.453,0.92726,1.4937,1.1838,0.93681,0.71439,1.0657,1.155,1.1786,1.196,0.51857,1.0496,1.3744,0.56122,0.69485,0.53428,1.4091,1.0036,1.2196,0.86289,1.3789,1.215,1.4038,0.61335,0.63668,0.70597,1.1462,0.90622,1.2353,1.2334,0.86059,0.57866,0.69327,1.1281,0.53127,1.4187,0.7595
1.4646,1.4214,1.4253,1.476,1.5071,1.3856,1.1729,1.1154,0.72775,0.74222,1.0256,1.0468,1.1587,1.0331,1.1565,1.0503,1.0834,0.57545,1.414,1.187,1.2552,0.66346,1.373,0.67514,1.1862,0.94714,1.2092,1.2485,1.1151,1.2872,1.1582,0.97674,0.95363,0.94143,0.72584,0.92482,1.1962,0.43976,1.1345,1.1739
1.7879,1.9526,1.8967,1.7056,1.0053,0.83685,0.56176,1.5308,1.0807,1.2566,0.77762,0.47818,0.98152,0.92167,1.4083,1.2359,1.2409,0.85721,1.0644,1.4791,0.5875,1.0237,1.3501,0.97977,0.83494,1.3279,1.1687,0.85389,0.497,1.293,0.89566,0.49857,0.71938,1.0811,0.43009,0.83371,0.79035,1.3479,0.92326,1.537
1.547,1.933,1.6982,1.863,0.78394,0.94328,1.4755,1.2894,1.4305,1.3317,0.87252,1.4037,0.74318,1.2991,0.85777,0.633,1.2705,1.0728,1.0596,1.4272,1.3402,0.69367,1.2047,0.51781,1.1064,0.91865,0.4594,0.63329,1.2812,0.57425,0.91192,0.63197,1.3041,0.55161,0.47062,0.68608,0.56357,0.54115,0.57736,1.0849
1.7169,1.7932,1.6796,1.2262,1.4049,1.4177,1.4874,1.135,0.94891,0.87065,0.74066,0.93879,0.95905,1.2925,1.0574,1.3505,0.84619,0.66245,1.1825,1.3784,0.59733,1.356,0.99208,1.1756,0.94768,1.1502,0.92284,1.395,0.88319,1.2966,0.45042,1.1105,1.1909,0.82976,0.86891,0.54393,0.98511,1.3963,1.1627,1.5245
1.1242,1.4958,1.4094,1.5231,1.12,1.4353,0.54798,0.83064,0.63984,0.73325,0.52538,1.4246,1.4387,1.4376,1.001,0.6465,1.2374,1.0441,0.61193,1.2441,1.1143,0.75629,0.89059,0.89023,1.1338,0.99137,1.1946,1.093,1.2713,0.63589,0.51263,0.74942,0.917,0.46554,1.1911,0.76288,1.1634,0.50744,1.3208,1.0193
2.0093,1.8477,1.5924,1.8383,1.2056,1.254,0.9276,1.0742,1.0566,1.163,1.0291,1.0062,0.58706,0.7136,1.3733,0.99615,0.73221,0.61483,1.4044,0.57952,0.97527,1.116,1.2457,1.0372,1.0753,1.3242,0.76605,1.2635,0.56904,0.49743,0.60261,0.85265,1.2689,0.95617,0.94056,0.4884,0.43025,1.127,1.2259,0.80851
1.7221,2.2162,2.1125,2.0469,1.2069,1.7396,1.7018,0.65712,0.94544,0.55534,0.7905,0.62213,1.2351,0.50468,0.82334,0.79571,1.087,0.71447,0.81904,0.81978,1.3125,1.0992,0.73356,1.2029,1.0739,0.75135,1.0638,0.66621,0.51471,0.53184,0.84746,0.95671,1.0772,0.49093,0.67605,1.0694,0.42634,1.0994,0.52265,1.3219
1.2593,1.8631,1.5697,0.92664,1.1793,1.3837,1.5741,1.4349,1.4743,0.70873,1.2609,0.91021,0.72021,0.91786,0.5817,1.2632,1.3643,1.1445,1.1502,0.89276,0.80525,0.61232,0.70823,0.70568,1.1202,0.50041,0.95143,0.5575,1.2486,1.1742,1.1042,1.0005,0.50598,1.1577,1.2172,1.2633,0.56451,0.58051,0.44903,0.90369
1.7078,2.3401,2.2017,1.9098,1.9278,1.7891,1.5031,1.3186,1.0283,1.3945,0.6913,1.2034,0.93987,0.61885,1.3473,0.66619,1.1802,1.0257,0.49484,1.0111,1.4546,0.51179,0.8292,0.87988,0.90536,0.63169,0.91493,1.1012,1.0028,0.84707,0.70809,1.0993,0.54918,0.51229,0.70337,0.57318,0.73646,1.1293,1.4773,1.0534
1.9165,1.8816,1.9616,2.0385,0.95561,1.2449,0.92245,1.3662,1.066,0.92442,1.0639,0.94623,0.9303,1.4337,1.0107,1.1601,0.98137,1.0498,0.61968,0.86854,1.2367,1.0883,0.60463,0.90049,1.1065,1.3063,1.3658,1.0078,1.3044,0.97422,1.3555,0.49601,0.78724,1.3153,0.85839,1.2676,0.68204,0.54154,1.077,1.171
1.0221,1.837,1.811,1.6252,1.1194,0.66499,1.4589,1.3109,0.6303,1.3832,1.1848,1.1925,1.4079,0.87721,0.8177,0.68196,0.86094,1.3617,0.92933,1.0724,0.77703,0.58833,0.49371,0.53074,0.96609,0.43803,1.3013,0.37979,0.75652,1.2977,1.3214,1.3415,0.69608,1.1579,1.0723,1.0465,1.1689,0.54676,0.69306,1.223
1.5906,1.2234,1.6868,1.081,1.3028,0.99465,1.006,1.0822,0.75409,1.3417,0.67716,0.83533,0.6164,0.72366,0.84629,0.88966,1.0357,0.71945,1.267,0.75555,1.273,0.59082,1.1134,0.71086,1.047,1.1202,1.032,0.76051,0.85094,0.98274,0.57404,1.2109,1.0923,0.8746,1.4212,1.0417,1.0336,1.3666,1.2541,1.3851
1.3782,2.0181,1.3176,1.9344,0.95064,1.205,0.82231,0.8741,1.6083,1.2034,0.69951,1.0009,1.0977,0.79953,1.3368,1.3174,1.1176,1.0462,0.96614,1.1683,0.54726,0.54688,1.4398,0.87594,1.1626,0.56573,0.69653,0.6608,0.85459,1.1859,0.72482,0.49897,0.9102,0.82997,0.69944,1.3545,0.61131,0.54654,1.4184,1.2254
0.95536,1.7408,1.5355,1.7624,1.7366,1.1242,0.61362,1.1695,1.2151,1.0178,1.2952,1.2628,1.2195,1.127,0.99349,0.83525,0.66312,1.3516,1.0142,0.75279,1.4209,1.0781,1.0731,0.88335,0.67997,1.2158,1.2693,0.57356,1.0583,1.1045,0.68922,1.1319,1.091,1.1718,1.3778,0.79385,1.3261,0.77837,0.51524,1.4321
0.84508,1.7222,1.2806,1.0572,1.0462,1.709,0.99477,0.76591,0.80311,1.3229,1.2244,0.71327,0.60132,0.92191,0.86451,0.92639,1.0012,1.4479,0.6102,1.2137,0.81675,1.2141,0.87499,1.3756,0.78122,0.9534,0.70224,1.1048,1.0828,1.0744,1.3679,0.80871,0.84902,1.0129,0.76135,1.38,1.0406,1.2109,1.2859,0.98894
1.5157,1.7476,2.136,1.9522,0.92206,1.1283,1.0566,1.1408,1.3181,0.7149,1.0567,0.64055,0.81801,0.61064,0.8059,1.4167,1.4062,0.56611,0.87377,1.0344,1.4515,0.49273,1.0712,0.82022,1.1882,0.61063,0.63069,1.1416,0.50568,0.61444,0.94224,0.54666,1.3782,0.7109,1.214,0.68309,0.67283,0.98039,0.94532,1.626
1.2974,1.4714,1.8143,1.137,0.86738,1.471,1.3745,0.7065,1.1381,0.86338,1.3998,1.2663,1.0999,0.73113,1.4525,0.94189,0.72208,1.1692,1.1767,0.85103,1.1277,1.0749,1.394,1.3355,1.1806,0.41644,0.69976,0.45624,1.2281,1.12,1.1374,0.81938,1.0336,0.51277,1.2575,1.1417,1.1532,0.62547,1.2046,0.67228
1.091,2.1822,2.158,1.4475,1.6709,1.1742,1.3291,1.2293,1.5819,0.78377,1.4918,0.74752,1.103,1.0003,1.064,0.93987,1.2836,1.1237,1.3349,1.2754,1.4607,1.4301,1.0958,1.112,1.4282,0.6614,1.3371,0.92774,0.60809,0.45951,0.43803,1.1512,1.2418,1.0618,0.43311,0.43812,0.50654,1.1376,0.87217,1.371
